Econ,Glob,Loc,trial,subject,response_var
5,3,3,trial_65,subject_21,0
1,4,3,trial_66,subject_21,0
2,4,3,trial_67,subject_21,0
3,4,3,trial_68,subject_21,0
4,4,3,trial_69,subject_21,0
5,4,3,trial_70,subject_21,0
1,5,3,trial_71,subject_21,0
2,5,3,trial_72,subject_21,0
3,5,3,trial_73,subject_21,0
4,5,3,trial_74,subject_21,0
5,5,3,trial_75,subject_21,0
1,1,4,trial_76,subject_21,0
2,1,4,trial_77,subject_21,0
3,1,4,trial_78,subject_21,0
4,1,4,trial_79,subject_21,0
5,1,4,trial_80,subject_21,0
1,2,4,trial_81,subject_21,0
2,2,4,trial_82,subject_21,0
3,2,4,trial_83,subject_21,0
4,2,4,trial_84,subject_21,0
5,2,4,trial_85,subject_21,0
1,3,4,trial_86,subject_21,0
2,3,4,trial_87,subject_21,0
3,3,4,trial_88,subject_21,0
4,3,4,trial_89,subject_21,0
5,3,4,trial_90,subject_21,0
1,4,4,trial_91,subject_21,0
2,4,4,trial_92,subject_21,0
3,4,4,trial_93,subject_21,0
4,4,4,trial_94,subject_21,0
5,4,4,trial_95,subject_21,0
1,5,4,trial_96,subject_21,0
2,5,4,trial_97,subject_21,0
3,5,4,trial_98,subject_21,0
4,5,4,trial_99,subject_21,0
5,5,4,trial_100,subject_21,0
1,1,5,trial_101,subject_21,0
2,1,5,trial_102,subject_21,0
3,1,5,trial_103,subject_21,0
4,1,5,trial_104,subject_21,0
5,1,5,trial_105,subject_21,0
1,2,5,trial_106,subject_21,0
2,2,5,trial_107,subject_21,0
3,2,5,trial_108,subject_21,0
4,2,5,trial_109,subject_21,0
5,2,5,trial_110,subject_21,0
1,3,5,trial_111,subject_21,0
2,3,5,trial_112,subject_21,0
3,3,5,trial_113,subject_21,0
4,3,5,trial_114,subject_21,0
5,3,5,trial_115,subject_21,0
1,4,5,trial_116,subject_21,0
2,4,5,trial_117,subject_21,0
3,4,5,trial_118,subject_21,0
4,4,5,trial_119,subject_21,0
5,4,5,trial_120,subject_21,0
1,5,5,trial_121,subject_21,0
2,5,5,trial_122,subject_21,0
3,5,5,trial_123,subject_21,0
4,5,5,trial_124,subject_21,0
5,5,5,trial_125,subject_21,0
1,1,1,trial_1,subject_22,0
2,1,1,trial_2,subject_22,1
3,1,1,trial_3,subject_22,0
4,1,1,trial_4,subject_22,0
5,1,1,trial_5,subject_22,0
1,2,1,trial_6,subject_22,1
2,2,1,trial_7,subject_22,0
3,2,1,trial_8,subject_22,0
4,2,1,trial_9,subject_22,0
5,2,1,trial_10,subject_22,0
1,3,1,trial_11,subject_22,0
2,3,1,trial_12,subject_22,0
3,3,1,trial_13,subject_22,0
4,3,1,trial_14,subject_22,0
5,3,1,trial_15,subject_22,0
1,4,1,trial_16,subject_22,0
2,4,1,trial_17,subject_22,0
3,4,1,trial_18,subject_22,0
4,4,1,trial_19,subject_22,0
5,4,1,trial_20,subject_22,0
1,5,1,trial_21,subject_22,0
2,5,1,trial_22,subject_22,0
3,5,1,trial_23,subject_22,0
4,5,1,trial_24,subject_22,0
5,5,1,trial_25,subject_22,0
1,1,2,trial_26,subject_22,0
2,1,2,trial_27,subject_22,0
3,1,2,trial_28,subject_22,0
4,1,2,trial_29,subject_22,0
5,1,2,trial_30,subject_22,0
1,2,2,trial_31,subject_22,0
2,2,2,trial_32,subject_22,0
3,2,2,trial_33,subject_22,0
4,2,2,trial_34,subject_22,0
5,2,2,trial_35,subject_22,0
1,3,2,trial_36,subject_22,0
2,3,2,trial_37,subject_22,0
3,3,2,trial_38,subject_22,0
4,3,2,trial_39,subject_22,0
5,3,2,trial_40,subject_22,0
1,4,2,trial_41,subject_22,0
2,4,2,trial_42,subject_22,0
3,4,2,trial_43,subject_22,0
4,4,2,trial_44,subject_22,0
5,4,2,trial_45,subject_22,0
1,5,2,trial_46,subject_22,0
2,5,2,trial_47,subject_22,0
3,5,2,trial_48,subject_22,0
4,5,2,trial_49,subject_22,0
5,5,2,trial_50,subject_22,0
1,1,3,trial_51,subject_22,0
2,1,3,trial_52,subject_22,0
3,1,3,trial_53,subject_22,0
4,1,3,trial_54,subject_22,0
5,1,3,trial_55,subject_22,0
1,2,3,trial_56,subject_22,0
2,2,3,trial_57,subject_22,0
3,2,3,trial_58,subject_22,0
4,2,3,trial_59,subject_22,0
5,2,3,trial_60,subject_22,0
1,3,3,trial_61,subject_22,0
2,3,3,trial_62,subject_22,0
3,3,3,trial_63,subject_22,0
4,3,3,trial_64,subject_22,0
5,3,3,trial_65,subject_22,0
1,4,3,trial_66,subject_22,0
2,4,3,trial_67,subject_22,0
3,4,3,trial_68,subject_22,0
4,4,3,trial_69,subject_22,0
5,4,3,trial_70,subject_22,0
1,5,3,trial_71,subject_22,0
2,5,3,trial_72,subject_22,0
3,5,3,trial_73,subject_22,0
4,5,3,trial_74,subject_22,0
5,5,3,trial_75,subject_22,0
1,1,4,trial_76,subject_22,0
2,1,4,trial_77,subject_22,0
3,1,4,trial_78,subject_22,0
4,1,4,trial_79,subject_22,0
5,1,4,trial_80,subject_22,0
1,2,4,trial_81,subject_22,0
2,2,4,trial_82,subject_22,0
3,2,4,trial_83,subject_22,0
4,2,4,trial_84,subject_22,0
5,2,4,trial_85,subject_22,0
1,3,4,trial_86,subject_22,0
2,3,4,trial_87,subject_22,0
3,3,4,trial_88,subject_22,0
4,3,4,trial_89,subject_22,0
5,3,4,trial_90,subject_22,0
1,4,4,trial_91,subject_22,0
2,4,4,trial_92,subject_22,0
3,4,4,trial_93,subject_22,0
4,4,4,trial_94,subject_22,0
5,4,4,trial_95,subject_22,0
1,5,4,trial_96,subject_22,0
2,5,4,trial_97,subject_22,0
3,5,4,trial_98,subject_22,0
4,5,4,trial_99,subject_22,0
5,5,4,trial_100,subject_22,0
1,1,5,trial_101,subject_22,0
2,1,5,trial_102,subject_22,0
3,1,5,trial_103,subject_22,0
4,1,5,trial_104,subject_22,0
5,1,5,trial_105,subject_22,0
1,2,5,trial_106,subject_22,0
2,2,5,trial_107,subject_22,0
3,2,5,trial_108,subject_22,0
4,2,5,trial_109,subject_22,0
5,2,5,trial_110,subject_22,0
1,3,5,trial_111,subject_22,0
2,3,5,trial_112,subject_22,0
3,3,5,trial_113,subject_22,0
4,3,5,trial_114,subject_22,0
5,3,5,trial_115,subject_22,0
1,4,5,trial_116,subject_22,0
2,4,5,trial_117,subject_22,0
3,4,5,trial_118,subject_22,0
4,4,5,trial_119,subject_22,0
5,4,5,trial_120,subject_22,0
1,5,5,trial_121,subject_22,0
2,5,5,trial_122,subject_22,0
3,5,5,trial_123,subject_22,0
4,5,5,trial_124,subject_22,0
5,5,5,trial_125,subject_22,0
1,1,1,trial_1,subject_23,0
2,1,1,trial_2,subject_23,0
3,1,1,trial_3,subject_23,0
4,1,1,trial_4,subject_23,0
5,1,1,trial_5,subject_23,0
1,2,1,trial_6,subject_23,0
2,2,1,trial_7,subject_23,0
3,2,1,trial_8,subject_23,0
4,2,1,trial_9,subject_23,0
5,2,1,trial_10,subject_23,0
1,3,1,trial_11,subject_23,0
2,3,1,trial_12,subject_23,0
3,3,1,trial_13,subject_23,0
4,3,1,trial_14,subject_23,0
5,3,1,trial_15,subject_23,0
1,4,1,trial_16,subject_23,0
2,4,1,trial_17,subject_23,0
3,4,1,trial_18,subject_23,0
4,4,1,trial_19,subject_23,0
5,4,1,trial_20,subject_23,0
1,5,1,trial_21,subject_23,0
2,5,1,trial_22,subject_23,0
3,5,1,trial_23,subject_23,0
4,5,1,trial_24,subject_23,0
5,5,1,trial_25,subject_23,0
1,1,2,trial_26,subject_23,0
2,1,2,trial_27,subject_23,0
3,1,2,trial_28,subject_23,0
4,1,2,trial_29,subject_23,0
5,1,2,trial_30,subject_23,0
1,2,2,trial_31,subject_23,0
2,2,2,trial_32,subject_23,0
3,2,2,trial_33,subject_23,0
4,2,2,trial_34,subject_23,0
5,2,2,trial_35,subject_23,0
1,3,2,trial_36,subject_23,0
2,3,2,trial_37,subject_23,0
3,3,2,trial_38,subject_23,0
4,3,2,trial_39,subject_23,0
5,3,2,trial_40,subject_23,0
1,4,2,trial_41,subject_23,0
2,4,2,trial_42,subject_23,0
3,4,2,trial_43,subject_23,0
4,4,2,trial_44,subject_23,0
5,4,2,trial_45,subject_23,0
1,5,2,trial_46,subject_23,0
2,5,2,trial_47,subject_23,0
3,5,2,trial_48,subject_23,0
4,5,2,trial_49,subject_23,0
5,5,2,trial_50,subject_23,0
1,1,3,trial_51,subject_23,0
2,1,3,trial_52,subject_23,0
3,1,3,trial_53,subject_23,0
4,1,3,trial_54,subject_23,0
5,1,3,trial_55,subject_23,0
1,2,3,trial_56,subject_23,0
2,2,3,trial_57,subject_23,0
3,2,3,trial_58,subject_23,0
4,2,3,trial_59,subject_23,0
5,2,3,trial_60,subject_23,0
1,3,3,trial_61,subject_23,0
2,3,3,trial_62,subject_23,0
3,3,3,trial_63,subject_23,0
4,3,3,trial_64,subject_23,0
5,3,3,trial_65,subject_23,0
1,4,3,trial_66,subject_23,0
2,4,3,trial_67,subject_23,0
3,4,3,trial_68,subject_23,0
4,4,3,trial_69,subject_23,0
5,4,3,trial_70,subject_23,0
1,5,3,trial_71,subject_23,0
2,5,3,trial_72,subject_23,0
3,5,3,trial_73,subject_23,0
4,5,3,trial_74,subject_23,0
5,5,3,trial_75,subject_23,0
1,1,4,trial_76,subject_23,0
2,1,4,trial_77,subject_23,0
3,1,4,trial_78,subject_23,0
4,1,4,trial_79,subject_23,0
5,1,4,trial_80,subject_23,0
1,2,4,trial_81,subject_23,0
2,2,4,trial_82,subject_23,0
3,2,4,trial_83,subject_23,0
4,2,4,trial_84,subject_23,0
5,2,4,trial_85,subject_23,0
1,3,4,trial_86,subject_23,0
2,3,4,trial_87,subject_23,0
3,3,4,trial_88,subject_23,0
4,3,4,trial_89,subject_23,0
5,3,4,trial_90,subject_23,0
1,4,4,trial_91,subject_23,0
2,4,4,trial_92,subject_23,0
3,4,4,trial_93,subject_23,0
4,4,4,trial_94,subject_23,0
5,4,4,trial_95,subject_23,0
1,5,4,trial_96,subject_23,0
2,5,4,trial_97,subject_23,0
3,5,4,trial_98,subject_23,0
4,5,4,trial_99,subject_23,0
5,5,4,trial_100,subject_23,0
1,1,5,trial_101,subject_23,0
2,1,5,trial_102,subject_23,0
3,1,5,trial_103,subject_23,0
4,1,5,trial_104,subject_23,0
5,1,5,trial_105,subject_23,0
1,2,5,trial_106,subject_23,0
2,2,5,trial_107,subject_23,0
3,2,5,trial_108,subject_23,0
4,2,5,trial_109,subject_23,0
5,2,5,trial_110,subject_23,0
1,3,5,trial_111,subject_23,0
2,3,5,trial_112,subject_23,0
3,3,5,trial_113,subject_23,0
4,3,5,trial_114,subject_23,0
5,3,5,trial_115,subject_23,0
1,4,5,trial_116,subject_23,0
2,4,5,trial_117,subject_23,0
3,4,5,trial_118,subject_23,0
4,4,5,trial_119,subject_23,0
5,4,5,trial_120,subject_23,0
1,5,5,trial_121,subject_23,0
2,5,5,trial_122,subject_23,0
3,5,5,trial_123,subject_23,0
4,5,5,trial_124,subject_23,0
5,5,5,trial_125,subject_23,0
1,1,1,trial_1,subject_24,1
2,1,1,trial_2,subject_24,0
3,1,1,trial_3,subject_24,0
4,1,1,trial_4,subject_24,0
5,1,1,trial_5,subject_24,0
1,2,1,trial_6,subject_24,0
2,2,1,trial_7,subject_24,0
3,2,1,trial_8,subject_24,0
4,2,1,trial_9,subject_24,0
5,2,1,trial_10,subject_24,0
1,3,1,trial_11,subject_24,0
2,3,1,trial_12,subject_24,0
3,3,1,trial_13,subject_24,0
4,3,1,trial_14,subject_24,0
5,3,1,trial_15,subject_24,0
1,4,1,trial_16,subject_24,0
2,4,1,trial_17,subject_24,0
3,4,1,trial_18,subject_24,0
4,4,1,trial_19,subject_24,0
5,4,1,trial_20,subject_24,0
1,5,1,trial_21,subject_24,0
2,5,1,trial_22,subject_24,0
3,5,1,trial_23,subject_24,0
4,5,1,trial_24,subject_24,0
5,5,1,trial_25,subject_24,0
1,1,2,trial_26,subject_24,0
2,1,2,trial_27,subject_24,0
3,1,2,trial_28,subject_24,0
4,1,2,trial_29,subject_24,0
5,1,2,trial_30,subject_24,0
1,2,2,trial_31,subject_24,0
2,2,2,trial_32,subject_24,0
3,2,2,trial_33,subject_24,0
4,2,2,trial_34,subject_24,0
5,2,2,trial_35,subject_24,0
1,3,2,trial_36,subject_24,0
2,3,2,trial_37,subject_24,0
3,3,2,trial_38,subject_24,0
4,3,2,trial_39,subject_24,0
5,3,2,trial_40,subject_24,0
1,4,2,trial_41,subject_24,0
2,4,2,trial_42,subject_24,0
3,4,2,trial_43,subject_24,0
4,4,2,trial_44,subject_24,0
5,4,2,trial_45,subject_24,0
1,5,2,trial_46,subject_24,0
2,5,2,trial_47,subject_24,0
3,5,2,trial_48,subject_24,0
4,5,2,trial_49,subject_24,0
5,5,2,trial_50,subject_24,0
1,1,3,trial_51,subject_24,0
2,1,3,trial_52,subject_24,0
3,1,3,trial_53,subject_24,0
4,1,3,trial_54,subject_24,0
5,1,3,trial_55,subject_24,0
1,2,3,trial_56,subject_24,0
2,2,3,trial_57,subject_24,0
3,2,3,trial_58,subject_24,0
4,2,3,trial_59,subject_24,0
5,2,3,trial_60,subject_24,0
1,3,3,trial_61,subject_24,0
2,3,3,trial_62,subject_24,0
3,3,3,trial_63,subject_24,0
4,3,3,trial_64,subject_24,0
5,3,3,trial_65,subject_24,0
1,4,3,trial_66,subject_24,0
2,4,3,trial_67,subject_24,0
3,4,3,trial_68,subject_24,0
4,4,3,trial_69,subject_24,0
5,4,3,trial_70,subject_24,0
1,5,3,trial_71,subject_24,0
2,5,3,trial_72,subject_24,0
3,5,3,trial_73,subject_24,0
4,5,3,trial_74,subject_24,0
5,5,3,trial_75,subject_24,0
1,1,4,trial_76,subject_24,0
2,1,4,trial_77,subject_24,0
3,1,4,trial_78,subject_24,0
4,1,4,trial_79,subject_24,0
5,1,4,trial_80,subject_24,0
1,2,4,trial_81,subject_24,0
2,2,4,trial_82,subject_24,0
3,2,4,trial_83,subject_24,0
4,2,4,trial_84,subject_24,0
5,2,4,trial_85,subject_24,0
1,3,4,trial_86,subject_24,0
2,3,4,trial_87,subject_24,0
3,3,4,trial_88,subject_24,0
4,3,4,trial_89,subject_24,0
5,3,4,trial_90,subject_24,0
1,4,4,trial_91,subject_24,0
2,4,4,trial_92,subject_24,0
3,4,4,trial_93,subject_24,0
4,4,4,trial_94,subject_24,0
5,4,4,trial_95,subject_24,0
1,5,4,trial_96,subject_24,0
2,5,4,trial_97,subject_24,0
3,5,4,trial_98,subject_24,0
4,5,4,trial_99,subject_24,0
5,5,4,trial_100,subject_24,0
1,1,5,trial_101,subject_24,0
2,1,5,trial_102,subject_24,0
3,1,5,trial_103,subject_24,0
4,1,5,trial_104,subject_24,0
5,1,5,trial_105,subject_24,0
1,2,5,trial_106,subject_24,0
2,2,5,trial_107,subject_24,0
3,2,5,trial_108,subject_24,0
4,2,5,trial_109,subject_24,0
5,2,5,trial_110,subject_24,0
1,3,5,trial_111,subject_24,0
2,3,5,trial_112,subject_24,0
3,3,5,trial_113,subject_24,0
4,3,5,trial_114,subject_24,0
5,3,5,trial_115,subject_24,0
1,4,5,trial_116,subject_24,0
2,4,5,trial_117,subject_24,0
3,4,5,trial_118,subject_24,0
4,4,5,trial_119,subject_24,0
5,4,5,trial_120,subject_24,0
1,5,5,trial_121,subject_24,0
2,5,5,trial_122,subject_24,0
3,5,5,trial_123,subject_24,0
4,5,5,trial_124,subject_24,0
5,5,5,trial_125,subject_24,0
1,1,1,trial_1,subject_25,0
2,1,1,trial_2,subject_25,0
3,1,1,trial_3,subject_25,0
4,1,1,trial_4,subject_25,0
5,1,1,trial_5,subject_25,0
1,2,1,trial_6,subject_25,0
2,2,1,trial_7,subject_25,0
3,2,1,trial_8,subject_25,0
4,2,1,trial_9,subject_25,0
5,2,1,trial_10,subject_25,0
1,3,1,trial_11,subject_25,0
2,3,1,trial_12,subject_25,0
3,3,1,trial_13,subject_25,0
4,3,1,trial_14,subject_25,0
5,3,1,trial_15,subject_25,0
1,4,1,trial_16,subject_25,0
2,4,1,trial_17,subject_25,0
3,4,1,trial_18,subject_25,0
4,4,1,trial_19,subject_25,0
5,4,1,trial_20,subject_25,0
1,5,1,trial_21,subject_25,0
2,5,1,trial_22,subject_25,0
3,5,1,trial_23,subject_25,0
4,5,1,trial_24,subject_25,0
5,5,1,trial_25,subject_25,0
1,1,2,trial_26,subject_25,0
2,1,2,trial_27,subject_25,0
3,1,2,trial_28,subject_25,0
4,1,2,trial_29,subject_25,0
5,1,2,trial_30,subject_25,0
1,2,2,trial_31,subject_25,0
2,2,2,trial_32,subject_25,0
3,2,2,trial_33,subject_25,0
4,2,2,trial_34,subject_25,0
5,2,2,trial_35,subject_25,0
1,3,2,trial_36,subject_25,0
2,3,2,trial_37,subject_25,0
3,3,2,trial_38,subject_25,0
4,3,2,trial_39,subject_25,0
5,3,2,trial_40,subject_25,0
1,4,2,trial_41,subject_25,0
2,4,2,trial_42,subject_25,0
3,4,2,trial_43,subject_25,0
4,4,2,trial_44,subject_25,0
5,4,2,trial_45,subject_25,0
1,5,2,trial_46,subject_25,0
2,5,2,trial_47,subject_25,0
3,5,2,trial_48,subject_25,0
4,5,2,trial_49,subject_25,0
5,5,2,trial_50,subject_25,0
1,1,3,trial_51,subject_25,0
2,1,3,trial_52,subject_25,0
3,1,3,trial_53,subject_25,0
4,1,3,trial_54,subject_25,0
5,1,3,trial_55,subject_25,0
1,2,3,trial_56,subject_25,0
2,2,3,trial_57,subject_25,0
3,2,3,trial_58,subject_25,0
4,2,3,trial_59,subject_25,0
5,2,3,trial_60,subject_25,0
1,3,3,trial_61,subject_25,0
2,3,3,trial_62,subject_25,0
3,3,3,trial_63,subject_25,0
4,3,3,trial_64,subject_25,0
5,3,3,trial_65,subject_25,0
1,4,3,trial_66,subject_25,0
2,4,3,trial_67,subject_25,0
3,4,3,trial_68,subject_25,0
4,4,3,trial_69,subject_25,0
5,4,3,trial_70,subject_25,0
1,5,3,trial_71,subject_25,0
2,5,3,trial_72,subject_25,0
3,5,3,trial_73,subject_25,0
4,5,3,trial_74,subject_25,0
5,5,3,trial_75,subject_25,0
1,1,4,trial_76,subject_25,0
2,1,4,trial_77,subject_25,0
3,1,4,trial_78,subject_25,0
4,1,4,trial_79,subject_25,0
5,1,4,trial_80,subject_25,0
1,2,4,trial_81,subject_25,0
2,2,4,trial_82,subject_25,0
3,2,4,trial_83,subject_25,0
4,2,4,trial_84,subject_25,0
5,2,4,trial_85,subject_25,0
1,3,4,trial_86,subject_25,0
2,3,4,trial_87,subject_25,0
3,3,4,trial_88,subject_25,0
4,3,4,trial_89,subject_25,0
5,3,4,trial_90,subject_25,0
1,4,4,trial_91,subject_25,0
2,4,4,trial_92,subject_25,0
3,4,4,trial_93,subject_25,0
4,4,4,trial_94,subject_25,0
5,4,4,trial_95,subject_25,0
1,5,4,trial_96,subject_25,0
2,5,4,trial_97,subject_25,0
3,5,4,trial_98,subject_25,0
4,5,4,trial_99,subject_25,0
5,5,4,trial_100,subject_25,0
1,1,5,trial_101,subject_25,0
2,1,5,trial_102,subject_25,0
3,1,5,trial_103,subject_25,0
4,1,5,trial_104,subject_25,0
5,1,5,trial_105,subject_25,0
1,2,5,trial_106,subject_25,0
2,2,5,trial_107,subject_25,0
3,2,5,trial_108,subject_25,0
4,2,5,trial_109,subject_25,0
5,2,5,trial_110,subject_25,0
1,3,5,trial_111,subject_25,0
2,3,5,trial_112,subject_25,0
3,3,5,trial_113,subject_25,0
4,3,5,trial_114,subject_25,0
5,3,5,trial_115,subject_25,0
1,4,5,trial_116,subject_25,0
2,4,5,trial_117,subject_25,0
3,4,5,trial_118,subject_25,0
4,4,5,trial_119,subject_25,0
5,4,5,trial_120,subject_25,0
1,5,5,trial_121,subject_25,0
2,5,5,trial_122,subject_25,0
3,5,5,trial_123,subject_25,0
4,5,5,trial_124,subject_25,0
5,5,5,trial_125,subject_25,0
1,1,1,trial_1,subject_26,0
2,1,1,trial_2,subject_26,0
3,1,1,trial_3,subject_26,0
4,1,1,trial_4,subject_26,0
5,1,1,trial_5,subject_26,0
1,2,1,trial_6,subject_26,0
2,2,1,trial_7,subject_26,0
3,2,1,trial_8,subject_26,0
4,2,1,trial_9,subject_26,0
5,2,1,trial_10,subject_26,0
1,3,1,trial_11,subject_26,0
2,3,1,trial_12,subject_26,0
3,3,1,trial_13,subject_26,0
4,3,1,trial_14,subject_26,0
5,3,1,trial_15,subject_26,0
1,4,1,trial_16,subject_26,0
2,4,1,trial_17,subject_26,0
3,4,1,trial_18,subject_26,0
4,4,1,trial_19,subject_26,0
5,4,1,trial_20,subject_26,0
1,5,1,trial_21,subject_26,0
2,5,1,trial_22,subject_26,0
3,5,1,trial_23,subject_26,0
4,5,1,trial_24,subject_26,0
5,5,1,trial_25,subject_26,0
1,1,2,trial_26,subject_26,0
2,1,2,trial_27,subject_26,0
3,1,2,trial_28,subject_26,0
4,1,2,trial_29,subject_26,0
5,1,2,trial_30,subject_26,0
1,2,2,trial_31,subject_26,0
2,2,2,trial_32,subject_26,0
3,2,2,trial_33,subject_26,0
4,2,2,trial_34,subject_26,0
5,2,2,trial_35,subject_26,0
1,3,2,trial_36,subject_26,0
2,3,2,trial_37,subject_26,0
3,3,2,trial_38,subject_26,0
4,3,2,trial_39,subject_26,0
5,3,2,trial_40,subject_26,0
1,4,2,trial_41,subject_26,0
2,4,2,trial_42,subject_26,0
3,4,2,trial_43,subject_26,0
4,4,2,trial_44,subject_26,0
5,4,2,trial_45,subject_26,0
1,5,2,trial_46,subject_26,0
2,5,2,trial_47,subject_26,0
3,5,2,trial_48,subject_26,0
4,5,2,trial_49,subject_26,0
5,5,2,trial_50,subject_26,0
1,1,3,trial_51,subject_26,0
2,1,3,trial_52,subject_26,0
3,1,3,trial_53,subject_26,0
4,1,3,trial_54,subject_26,0
5,1,3,trial_55,subject_26,0
1,2,3,trial_56,subject_26,0
2,2,3,trial_57,subject_26,0
3,2,3,trial_58,subject_26,0
4,2,3,trial_59,subject_26,0
5,2,3,trial_60,subject_26,0
1,3,3,trial_61,subject_26,0
2,3,3,trial_62,subject_26,0
3,3,3,trial_63,subject_26,0
4,3,3,trial_64,subject_26,0
5,3,3,trial_65,subject_26,0
1,4,3,trial_66,subject_26,0
2,4,3,trial_67,subject_26,0
3,4,3,trial_68,subject_26,0
4,4,3,trial_69,subject_26,0
5,4,3,trial_70,subject_26,0
1,5,3,trial_71,subject_26,0
2,5,3,trial_72,subject_26,0
3,5,3,trial_73,subject_26,0
4,5,3,trial_74,subject_26,0
5,5,3,trial_75,subject_26,0
1,1,4,trial_76,subject_26,0
2,1,4,trial_77,subject_26,0
3,1,4,trial_78,subject_26,0
4,1,4,trial_79,subject_26,0
5,1,4,trial_80,subject_26,0
1,2,4,trial_81,subject_26,0
2,2,4,trial_82,subject_26,0
3,2,4,trial_83,subject_26,0
4,2,4,trial_84,subject_26,0
5,2,4,trial_85,subject_26,0
1,3,4,trial_86,subject_26,0
2,3,4,trial_87,subject_26,0
3,3,4,trial_88,subject_26,0
4,3,4,trial_89,subject_26,0
5,3,4,trial_90,subject_26,0
1,4,4,trial_91,subject_26,0
2,4,4,trial_92,subject_26,0
3,4,4,trial_93,subject_26,0
4,4,4,trial_94,subject_26,0
5,4,4,trial_95,subject_26,0
1,5,4,trial_96,subject_26,0
2,5,4,trial_97,subject_26,0
3,5,4,trial_98,subject_26,0
4,5,4,trial_99,subject_26,0
5,5,4,trial_100,subject_26,0
1,1,5,trial_101,subject_26,0
2,1,5,trial_102,subject_26,0
3,1,5,trial_103,subject_26,0
4,1,5,trial_104,subject_26,0
5,1,5,trial_105,subject_26,0
1,2,5,trial_106,subject_26,0
2,2,5,trial_107,subject_26,0
3,2,5,trial_108,subject_26,0
4,2,5,trial_109,subject_26,0
5,2,5,trial_110,subject_26,0
1,3,5,trial_111,subject_26,0
2,3,5,trial_112,subject_26,0
3,3,5,trial_113,subject_26,0
4,3,5,trial_114,subject_26,0
5,3,5,trial_115,subject_26,0
1,4,5,trial_116,subject_26,0
2,4,5,trial_117,subject_26,0
3,4,5,trial_118,subject_26,0
4,4,5,trial_119,subject_26,0
5,4,5,trial_120,subject_26,0
1,5,5,trial_121,subject_26,0
2,5,5,trial_122,subject_26,0
3,5,5,trial_123,subject_26,0
4,5,5,trial_124,subject_26,0
5,5,5,trial_125,subject_26,0
1,1,1,trial_1,subject_27,0
2,1,1,trial_2,subject_27,1
3,1,1,trial_3,subject_27,0
4,1,1,trial_4,subject_27,0
5,1,1,trial_5,subject_27,0
1,2,1,trial_6,subject_27,0
2,2,1,trial_7,subject_27,0
3,2,1,trial_8,subject_27,0
4,2,1,trial_9,subject_27,0
5,2,1,trial_10,subject_27,0
1,3,1,trial_11,subject_27,0
2,3,1,trial_12,subject_27,0
3,3,1,trial_13,subject_27,0
4,3,1,trial_14,subject_27,0
5,3,1,trial_15,subject_27,0
1,4,1,trial_16,subject_27,0
2,4,1,trial_17,subject_27,0
3,4,1,trial_18,subject_27,0
4,4,1,trial_19,subject_27,0
5,4,1,trial_20,subject_27,0
1,5,1,trial_21,subject_27,0
2,5,1,trial_22,subject_27,0
3,5,1,trial_23,subject_27,0
4,5,1,trial_24,subject_27,0
5,5,1,trial_25,subject_27,0
1,1,2,trial_26,subject_27,0
2,1,2,trial_27,subject_27,0
3,1,2,trial_28,subject_27,0
4,1,2,trial_29,subject_27,0
5,1,2,trial_30,subject_27,0
1,2,2,trial_31,subject_27,0
2,2,2,trial_32,subject_27,0
3,2,2,trial_33,subject_27,0
4,2,2,trial_34,subject_27,0
5,2,2,trial_35,subject_27,0
1,3,2,trial_36,subject_27,0
2,3,2,trial_37,subject_27,0
3,3,2,trial_38,subject_27,0
4,3,2,trial_39,subject_27,0
5,3,2,trial_40,subject_27,0
1,4,2,trial_41,subject_27,0
2,4,2,trial_42,subject_27,0
3,4,2,trial_43,subject_27,0
4,4,2,trial_44,subject_27,0
5,4,2,trial_45,subject_27,0
1,5,2,trial_46,subject_27,0
2,5,2,trial_47,subject_27,0
3,5,2,trial_48,subject_27,0
4,5,2,trial_49,subject_27,0
5,5,2,trial_50,subject_27,0
1,1,3,trial_51,subject_27,1
2,1,3,trial_52,subject_27,0
3,1,3,trial_53,subject_27,0
4,1,3,trial_54,subject_27,0
5,1,3,trial_55,subject_27,0
1,2,3,trial_56,subject_27,0
2,2,3,trial_57,subject_27,0
3,2,3,trial_58,subject_27,0
4,2,3,trial_59,subject_27,0
5,2,3,trial_60,subject_27,0
1,3,3,trial_61,subject_27,0
2,3,3,trial_62,subject_27,0
3,3,3,trial_63,subject_27,0
4,3,3,trial_64,subject_27,0
5,3,3,trial_65,subject_27,0
1,4,3,trial_66,subject_27,0
2,4,3,trial_67,subject_27,0
3,4,3,trial_68,subject_27,0
4,4,3,trial_69,subject_27,0
5,4,3,trial_70,subject_27,0
1,5,3,trial_71,subject_27,0
2,5,3,trial_72,subject_27,0
3,5,3,trial_73,subject_27,0
4,5,3,trial_74,subject_27,0
5,5,3,trial_75,subject_27,0
1,1,4,trial_76,subject_27,0
2,1,4,trial_77,subject_27,0
3,1,4,trial_78,subject_27,0
4,1,4,trial_79,subject_27,0
5,1,4,trial_80,subject_27,0
1,2,4,trial_81,subject_27,0
2,2,4,trial_82,subject_27,0
3,2,4,trial_83,subject_27,0
4,2,4,trial_84,subject_27,0
5,2,4,trial_85,subject_27,0
1,3,4,trial_86,subject_27,0
2,3,4,trial_87,subject_27,0
3,3,4,trial_88,subject_27,0
4,3,4,trial_89,subject_27,0
5,3,4,trial_90,subject_27,0
