Econ,Glob,Loc,subject,trial,item,response_var
5,2,1,trial_10,subject_29,NA,0
1,3,1,trial_11,subject_29,NA,0
2,3,1,trial_12,subject_29,NA,0
3,3,1,trial_13,subject_29,NA,0
4,3,1,trial_14,subject_29,NA,1
5,3,1,trial_15,subject_29,NA,0
1,4,1,trial_16,subject_29,NA,0
2,4,1,trial_17,subject_29,NA,0
3,4,1,trial_18,subject_29,NA,0
4,4,1,trial_19,subject_29,NA,0
5,4,1,trial_20,subject_29,NA,0
1,5,1,trial_21,subject_29,NA,0
2,5,1,trial_22,subject_29,NA,0
3,5,1,trial_23,subject_29,NA,0
4,5,1,trial_24,subject_29,NA,0
5,5,1,trial_25,subject_29,NA,0
1,1,2,trial_26,subject_29,NA,0
2,1,2,trial_27,subject_29,NA,0
3,1,2,trial_28,subject_29,NA,0
4,1,2,trial_29,subject_29,NA,0
5,1,2,trial_30,subject_29,NA,0
1,2,2,trial_31,subject_29,NA,0
2,2,2,trial_32,subject_29,NA,0
3,2,2,trial_33,subject_29,NA,0
4,2,2,trial_34,subject_29,NA,0
5,2,2,trial_35,subject_29,NA,0
1,3,2,trial_36,subject_29,NA,0
2,3,2,trial_37,subject_29,NA,0
3,3,2,trial_38,subject_29,NA,0
4,3,2,trial_39,subject_29,NA,0
5,3,2,trial_40,subject_29,NA,0
1,4,2,trial_41,subject_29,NA,0
2,4,2,trial_42,subject_29,NA,0
3,4,2,trial_43,subject_29,NA,0
4,4,2,trial_44,subject_29,NA,0
5,4,2,trial_45,subject_29,NA,0
1,5,2,trial_46,subject_29,NA,0
2,5,2,trial_47,subject_29,NA,0
3,5,2,trial_48,subject_29,NA,0
4,5,2,trial_49,subject_29,NA,0
5,5,2,trial_50,subject_29,NA,0
1,1,3,trial_51,subject_29,NA,0
2,1,3,trial_52,subject_29,NA,0
3,1,3,trial_53,subject_29,NA,0
4,1,3,trial_54,subject_29,NA,0
5,1,3,trial_55,subject_29,NA,0
1,2,3,trial_56,subject_29,NA,0
2,2,3,trial_57,subject_29,NA,0
3,2,3,trial_58,subject_29,NA,0
4,2,3,trial_59,subject_29,NA,0
5,2,3,trial_60,subject_29,NA,0
1,3,3,trial_61,subject_29,NA,0
2,3,3,trial_62,subject_29,NA,0
3,3,3,trial_63,subject_29,NA,0
4,3,3,trial_64,subject_29,NA,0
5,3,3,trial_65,subject_29,NA,0
1,4,3,trial_66,subject_29,NA,0
2,4,3,trial_67,subject_29,NA,0
3,4,3,trial_68,subject_29,NA,0
4,4,3,trial_69,subject_29,NA,0
5,4,3,trial_70,subject_29,NA,0
1,5,3,trial_71,subject_29,NA,0
2,5,3,trial_72,subject_29,NA,0
3,5,3,trial_73,subject_29,NA,0
4,5,3,trial_74,subject_29,NA,0
5,5,3,trial_75,subject_29,NA,0
1,1,4,trial_76,subject_29,NA,0
2,1,4,trial_77,subject_29,NA,0
3,1,4,trial_78,subject_29,NA,0
4,1,4,trial_79,subject_29,NA,0
5,1,4,trial_80,subject_29,NA,0
1,2,4,trial_81,subject_29,NA,0
2,2,4,trial_82,subject_29,NA,0
3,2,4,trial_83,subject_29,NA,0
4,2,4,trial_84,subject_29,NA,0
5,2,4,trial_85,subject_29,NA,0
1,3,4,trial_86,subject_29,NA,1
2,3,4,trial_87,subject_29,NA,0
3,3,4,trial_88,subject_29,NA,0
4,3,4,trial_89,subject_29,NA,0
5,3,4,trial_90,subject_29,NA,0
1,4,4,trial_91,subject_29,NA,0
2,4,4,trial_92,subject_29,NA,0
3,4,4,trial_93,subject_29,NA,0
4,4,4,trial_94,subject_29,NA,0
5,4,4,trial_95,subject_29,NA,0
1,5,4,trial_96,subject_29,NA,0
2,5,4,trial_97,subject_29,NA,0
3,5,4,trial_98,subject_29,NA,0
4,5,4,trial_99,subject_29,NA,0
5,5,4,trial_100,subject_29,NA,0
1,1,5,trial_101,subject_29,NA,0
2,1,5,trial_102,subject_29,NA,0
3,1,5,trial_103,subject_29,NA,0
4,1,5,trial_104,subject_29,NA,0
5,1,5,trial_105,subject_29,NA,0
1,2,5,trial_106,subject_29,NA,0
2,2,5,trial_107,subject_29,NA,0
3,2,5,trial_108,subject_29,NA,0
4,2,5,trial_109,subject_29,NA,0
5,2,5,trial_110,subject_29,NA,0
1,3,5,trial_111,subject_29,NA,0
2,3,5,trial_112,subject_29,NA,0
3,3,5,trial_113,subject_29,NA,0
4,3,5,trial_114,subject_29,NA,0
5,3,5,trial_115,subject_29,NA,0
1,4,5,trial_116,subject_29,NA,0
2,4,5,trial_117,subject_29,NA,0
3,4,5,trial_118,subject_29,NA,0
4,4,5,trial_119,subject_29,NA,0
5,4,5,trial_120,subject_29,NA,0
1,5,5,trial_121,subject_29,NA,0
2,5,5,trial_122,subject_29,NA,0
3,5,5,trial_123,subject_29,NA,0
4,5,5,trial_124,subject_29,NA,0
5,5,5,trial_125,subject_29,NA,0
1,1,1,trial_1,subject_30,NA,0
2,1,1,trial_2,subject_30,NA,1
3,1,1,trial_3,subject_30,NA,0
4,1,1,trial_4,subject_30,NA,1
5,1,1,trial_5,subject_30,NA,0
1,2,1,trial_6,subject_30,NA,0
2,2,1,trial_7,subject_30,NA,0
3,2,1,trial_8,subject_30,NA,0
4,2,1,trial_9,subject_30,NA,0
5,2,1,trial_10,subject_30,NA,0
1,3,1,trial_11,subject_30,NA,0
2,3,1,trial_12,subject_30,NA,0
3,3,1,trial_13,subject_30,NA,0
4,3,1,trial_14,subject_30,NA,0
5,3,1,trial_15,subject_30,NA,0
1,4,1,trial_16,subject_30,NA,0
2,4,1,trial_17,subject_30,NA,0
3,4,1,trial_18,subject_30,NA,0
4,4,1,trial_19,subject_30,NA,0
5,4,1,trial_20,subject_30,NA,0
1,5,1,trial_21,subject_30,NA,0
2,5,1,trial_22,subject_30,NA,0
3,5,1,trial_23,subject_30,NA,0
4,5,1,trial_24,subject_30,NA,0
5,5,1,trial_25,subject_30,NA,0
1,1,2,trial_26,subject_30,NA,0
2,1,2,trial_27,subject_30,NA,0
3,1,2,trial_28,subject_30,NA,0
4,1,2,trial_29,subject_30,NA,0
5,1,2,trial_30,subject_30,NA,0
1,2,2,trial_31,subject_30,NA,0
2,2,2,trial_32,subject_30,NA,0
3,2,2,trial_33,subject_30,NA,0
4,2,2,trial_34,subject_30,NA,0
5,2,2,trial_35,subject_30,NA,0
1,3,2,trial_36,subject_30,NA,1
2,3,2,trial_37,subject_30,NA,0
3,3,2,trial_38,subject_30,NA,0
4,3,2,trial_39,subject_30,NA,0
5,3,2,trial_40,subject_30,NA,0
1,4,2,trial_41,subject_30,NA,1
2,4,2,trial_42,subject_30,NA,0
3,4,2,trial_43,subject_30,NA,0
4,4,2,trial_44,subject_30,NA,0
5,4,2,trial_45,subject_30,NA,0
1,5,2,trial_46,subject_30,NA,0
2,5,2,trial_47,subject_30,NA,0
3,5,2,trial_48,subject_30,NA,0
4,5,2,trial_49,subject_30,NA,0
5,5,2,trial_50,subject_30,NA,0
1,1,3,trial_51,subject_30,NA,0
2,1,3,trial_52,subject_30,NA,0
3,1,3,trial_53,subject_30,NA,0
4,1,3,trial_54,subject_30,NA,0
5,1,3,trial_55,subject_30,NA,0
1,2,3,trial_56,subject_30,NA,0
2,2,3,trial_57,subject_30,NA,0
3,2,3,trial_58,subject_30,NA,0
4,2,3,trial_59,subject_30,NA,0
5,2,3,trial_60,subject_30,NA,0
1,3,3,trial_61,subject_30,NA,0
2,3,3,trial_62,subject_30,NA,0
3,3,3,trial_63,subject_30,NA,0
4,3,3,trial_64,subject_30,NA,0
5,3,3,trial_65,subject_30,NA,0
1,4,3,trial_66,subject_30,NA,0
2,4,3,trial_67,subject_30,NA,0
3,4,3,trial_68,subject_30,NA,0
4,4,3,trial_69,subject_30,NA,0
5,4,3,trial_70,subject_30,NA,0
1,5,3,trial_71,subject_30,NA,0
2,5,3,trial_72,subject_30,NA,0
3,5,3,trial_73,subject_30,NA,0
4,5,3,trial_74,subject_30,NA,0
5,5,3,trial_75,subject_30,NA,0
1,1,4,trial_76,subject_30,NA,0
2,1,4,trial_77,subject_30,NA,0
3,1,4,trial_78,subject_30,NA,0
4,1,4,trial_79,subject_30,NA,0
5,1,4,trial_80,subject_30,NA,0
1,2,4,trial_81,subject_30,NA,0
2,2,4,trial_82,subject_30,NA,0
3,2,4,trial_83,subject_30,NA,0
4,2,4,trial_84,subject_30,NA,0
5,2,4,trial_85,subject_30,NA,0
1,3,4,trial_86,subject_30,NA,0
2,3,4,trial_87,subject_30,NA,0
3,3,4,trial_88,subject_30,NA,0
4,3,4,trial_89,subject_30,NA,0
5,3,4,trial_90,subject_30,NA,0
1,4,4,trial_91,subject_30,NA,0
2,4,4,trial_92,subject_30,NA,0
3,4,4,trial_93,subject_30,NA,0
4,4,4,trial_94,subject_30,NA,0
5,4,4,trial_95,subject_30,NA,0
1,5,4,trial_96,subject_30,NA,0
2,5,4,trial_97,subject_30,NA,0
3,5,4,trial_98,subject_30,NA,0
4,5,4,trial_99,subject_30,NA,0
5,5,4,trial_100,subject_30,NA,0
1,1,5,trial_101,subject_30,NA,0
2,1,5,trial_102,subject_30,NA,0
3,1,5,trial_103,subject_30,NA,0
4,1,5,trial_104,subject_30,NA,0
5,1,5,trial_105,subject_30,NA,0
1,2,5,trial_106,subject_30,NA,0
2,2,5,trial_107,subject_30,NA,0
3,2,5,trial_108,subject_30,NA,0
4,2,5,trial_109,subject_30,NA,0
5,2,5,trial_110,subject_30,NA,0
1,3,5,trial_111,subject_30,NA,0
2,3,5,trial_112,subject_30,NA,0
3,3,5,trial_113,subject_30,NA,0
4,3,5,trial_114,subject_30,NA,0
5,3,5,trial_115,subject_30,NA,0
1,4,5,trial_116,subject_30,NA,0
2,4,5,trial_117,subject_30,NA,0
3,4,5,trial_118,subject_30,NA,0
4,4,5,trial_119,subject_30,NA,0
5,4,5,trial_120,subject_30,NA,0
1,5,5,trial_121,subject_30,NA,0
2,5,5,trial_122,subject_30,NA,0
3,5,5,trial_123,subject_30,NA,0
4,5,5,trial_124,subject_30,NA,0
5,5,5,trial_125,subject_30,NA,0
1,1,1,trial_1,subject_31,NA,0
2,1,1,trial_2,subject_31,NA,1
3,1,1,trial_3,subject_31,NA,0
4,1,1,trial_4,subject_31,NA,0
5,1,1,trial_5,subject_31,NA,0
1,2,1,trial_6,subject_31,NA,0
2,2,1,trial_7,subject_31,NA,0
3,2,1,trial_8,subject_31,NA,0
4,2,1,trial_9,subject_31,NA,0
5,2,1,trial_10,subject_31,NA,0
1,3,1,trial_11,subject_31,NA,0
2,3,1,trial_12,subject_31,NA,0
3,3,1,trial_13,subject_31,NA,1
4,3,1,trial_14,subject_31,NA,0
5,3,1,trial_15,subject_31,NA,0
1,4,1,trial_16,subject_31,NA,0
2,4,1,trial_17,subject_31,NA,0
3,4,1,trial_18,subject_31,NA,0
4,4,1,trial_19,subject_31,NA,0
5,4,1,trial_20,subject_31,NA,0
1,5,1,trial_21,subject_31,NA,0
2,5,1,trial_22,subject_31,NA,0
3,5,1,trial_23,subject_31,NA,0
4,5,1,trial_24,subject_31,NA,0
5,5,1,trial_25,subject_31,NA,0
1,1,2,trial_26,subject_31,NA,1
2,1,2,trial_27,subject_31,NA,0
3,1,2,trial_28,subject_31,NA,0
4,1,2,trial_29,subject_31,NA,0
5,1,2,trial_30,subject_31,NA,0
1,2,2,trial_31,subject_31,NA,0
2,2,2,trial_32,subject_31,NA,0
3,2,2,trial_33,subject_31,NA,1
4,2,2,trial_34,subject_31,NA,0
5,2,2,trial_35,subject_31,NA,0
1,3,2,trial_36,subject_31,NA,0
2,3,2,trial_37,subject_31,NA,0
3,3,2,trial_38,subject_31,NA,0
4,3,2,trial_39,subject_31,NA,0
5,3,2,trial_40,subject_31,NA,0
1,4,2,trial_41,subject_31,NA,0
2,4,2,trial_42,subject_31,NA,0
3,4,2,trial_43,subject_31,NA,0
4,4,2,trial_44,subject_31,NA,0
5,4,2,trial_45,subject_31,NA,0
1,5,2,trial_46,subject_31,NA,0
2,5,2,trial_47,subject_31,NA,0
3,5,2,trial_48,subject_31,NA,0
4,5,2,trial_49,subject_31,NA,0
5,5,2,trial_50,subject_31,NA,0
1,1,3,trial_51,subject_31,NA,0
2,1,3,trial_52,subject_31,NA,0
3,1,3,trial_53,subject_31,NA,0
4,1,3,trial_54,subject_31,NA,0
5,1,3,trial_55,subject_31,NA,0
1,2,3,trial_56,subject_31,NA,0
2,2,3,trial_57,subject_31,NA,0
3,2,3,trial_58,subject_31,NA,0
4,2,3,trial_59,subject_31,NA,0
5,2,3,trial_60,subject_31,NA,0
1,3,3,trial_61,subject_31,NA,0
2,3,3,trial_62,subject_31,NA,0
3,3,3,trial_63,subject_31,NA,0
4,3,3,trial_64,subject_31,NA,0
5,3,3,trial_65,subject_31,NA,0
1,4,3,trial_66,subject_31,NA,0
2,4,3,trial_67,subject_31,NA,0
3,4,3,trial_68,subject_31,NA,0
4,4,3,trial_69,subject_31,NA,0
5,4,3,trial_70,subject_31,NA,0
1,5,3,trial_71,subject_31,NA,0
2,5,3,trial_72,subject_31,NA,0
3,5,3,trial_73,subject_31,NA,0
4,5,3,trial_74,subject_31,NA,0
5,5,3,trial_75,subject_31,NA,0
1,1,4,trial_76,subject_31,NA,0
2,1,4,trial_77,subject_31,NA,0
3,1,4,trial_78,subject_31,NA,0
4,1,4,trial_79,subject_31,NA,0
5,1,4,trial_80,subject_31,NA,0
1,2,4,trial_81,subject_31,NA,0
2,2,4,trial_82,subject_31,NA,0
3,2,4,trial_83,subject_31,NA,0
4,2,4,trial_84,subject_31,NA,0
5,2,4,trial_85,subject_31,NA,0
1,3,4,trial_86,subject_31,NA,0
2,3,4,trial_87,subject_31,NA,0
3,3,4,trial_88,subject_31,NA,0
4,3,4,trial_89,subject_31,NA,0
5,3,4,trial_90,subject_31,NA,0
1,4,4,trial_91,subject_31,NA,0
2,4,4,trial_92,subject_31,NA,0
3,4,4,trial_93,subject_31,NA,0
4,4,4,trial_94,subject_31,NA,0
5,4,4,trial_95,subject_31,NA,0
1,5,4,trial_96,subject_31,NA,0
2,5,4,trial_97,subject_31,NA,0
3,5,4,trial_98,subject_31,NA,0
4,5,4,trial_99,subject_31,NA,0
5,5,4,trial_100,subject_31,NA,0
1,1,5,trial_101,subject_31,NA,0
2,1,5,trial_102,subject_31,NA,0
3,1,5,trial_103,subject_31,NA,0
4,1,5,trial_104,subject_31,NA,0
5,1,5,trial_105,subject_31,NA,0
1,2,5,trial_106,subject_31,NA,0
2,2,5,trial_107,subject_31,NA,0
3,2,5,trial_108,subject_31,NA,0
4,2,5,trial_109,subject_31,NA,0
5,2,5,trial_110,subject_31,NA,0
1,3,5,trial_111,subject_31,NA,0
2,3,5,trial_112,subject_31,NA,0
3,3,5,trial_113,subject_31,NA,0
4,3,5,trial_114,subject_31,NA,0
5,3,5,trial_115,subject_31,NA,0
1,4,5,trial_116,subject_31,NA,0
2,4,5,trial_117,subject_31,NA,0
3,4,5,trial_118,subject_31,NA,0
4,4,5,trial_119,subject_31,NA,0
5,4,5,trial_120,subject_31,NA,0
1,5,5,trial_121,subject_31,NA,0
2,5,5,trial_122,subject_31,NA,0
3,5,5,trial_123,subject_31,NA,0
4,5,5,trial_124,subject_31,NA,0
5,5,5,trial_125,subject_31,NA,0
1,1,1,trial_1,subject_32,NA,0
2,1,1,trial_2,subject_32,NA,1
3,1,1,trial_3,subject_32,NA,0
4,1,1,trial_4,subject_32,NA,0
5,1,1,trial_5,subject_32,NA,1
1,2,1,trial_6,subject_32,NA,0
2,2,1,trial_7,subject_32,NA,0
3,2,1,trial_8,subject_32,NA,1
4,2,1,trial_9,subject_32,NA,0
5,2,1,trial_10,subject_32,NA,0
1,3,1,trial_11,subject_32,NA,0
2,3,1,trial_12,subject_32,NA,0
3,3,1,trial_13,subject_32,NA,0
4,3,1,trial_14,subject_32,NA,0
5,3,1,trial_15,subject_32,NA,0
1,4,1,trial_16,subject_32,NA,0
2,4,1,trial_17,subject_32,NA,0
3,4,1,trial_18,subject_32,NA,0
4,4,1,trial_19,subject_32,NA,0
5,4,1,trial_20,subject_32,NA,0
1,5,1,trial_21,subject_32,NA,0
2,5,1,trial_22,subject_32,NA,0
3,5,1,trial_23,subject_32,NA,0
4,5,1,trial_24,subject_32,NA,0
5,5,1,trial_25,subject_32,NA,0
1,1,2,trial_26,subject_32,NA,0
2,1,2,trial_27,subject_32,NA,0
3,1,2,trial_28,subject_32,NA,0
4,1,2,trial_29,subject_32,NA,0
5,1,2,trial_30,subject_32,NA,0
1,2,2,trial_31,subject_32,NA,0
2,2,2,trial_32,subject_32,NA,0
3,2,2,trial_33,subject_32,NA,0
4,2,2,trial_34,subject_32,NA,1
5,2,2,trial_35,subject_32,NA,0
1,3,2,trial_36,subject_32,NA,0
2,3,2,trial_37,subject_32,NA,0
3,3,2,trial_38,subject_32,NA,0
4,3,2,trial_39,subject_32,NA,0
5,3,2,trial_40,subject_32,NA,0
1,4,2,trial_41,subject_32,NA,0
2,4,2,trial_42,subject_32,NA,0
3,4,2,trial_43,subject_32,NA,0
4,4,2,trial_44,subject_32,NA,0
5,4,2,trial_45,subject_32,NA,0
1,5,2,trial_46,subject_32,NA,0
2,5,2,trial_47,subject_32,NA,0
3,5,2,trial_48,subject_32,NA,0
4,5,2,trial_49,subject_32,NA,0
5,5,2,trial_50,subject_32,NA,0
1,1,3,trial_51,subject_32,NA,1
2,1,3,trial_52,subject_32,NA,0
3,1,3,trial_53,subject_32,NA,0
4,1,3,trial_54,subject_32,NA,0
5,1,3,trial_55,subject_32,NA,0
1,2,3,trial_56,subject_32,NA,0
2,2,3,trial_57,subject_32,NA,0
3,2,3,trial_58,subject_32,NA,0
4,2,3,trial_59,subject_32,NA,0
5,2,3,trial_60,subject_32,NA,0
1,3,3,trial_61,subject_32,NA,0
2,3,3,trial_62,subject_32,NA,0
3,3,3,trial_63,subject_32,NA,0
4,3,3,trial_64,subject_32,NA,0
5,3,3,trial_65,subject_32,NA,0
1,4,3,trial_66,subject_32,NA,0
2,4,3,trial_67,subject_32,NA,0
3,4,3,trial_68,subject_32,NA,0
4,4,3,trial_69,subject_32,NA,0
5,4,3,trial_70,subject_32,NA,0
1,5,3,trial_71,subject_32,NA,0
2,5,3,trial_72,subject_32,NA,0
3,5,3,trial_73,subject_32,NA,0
4,5,3,trial_74,subject_32,NA,0
5,5,3,trial_75,subject_32,NA,0
1,1,4,trial_76,subject_32,NA,0
2,1,4,trial_77,subject_32,NA,0
3,1,4,trial_78,subject_32,NA,0
4,1,4,trial_79,subject_32,NA,0
5,1,4,trial_80,subject_32,NA,0
1,2,4,trial_81,subject_32,NA,1
2,2,4,trial_82,subject_32,NA,0
3,2,4,trial_83,subject_32,NA,0
4,2,4,trial_84,subject_32,NA,0
5,2,4,trial_85,subject_32,NA,0
1,3,4,trial_86,subject_32,NA,0
2,3,4,trial_87,subject_32,NA,0
3,3,4,trial_88,subject_32,NA,0
4,3,4,trial_89,subject_32,NA,0
5,3,4,trial_90,subject_32,NA,0
1,4,4,trial_91,subject_32,NA,0
2,4,4,trial_92,subject_32,NA,0
3,4,4,trial_93,subject_32,NA,0
4,4,4,trial_94,subject_32,NA,0
5,4,4,trial_95,subject_32,NA,0
1,5,4,trial_96,subject_32,NA,0
2,5,4,trial_97,subject_32,NA,0
3,5,4,trial_98,subject_32,NA,0
4,5,4,trial_99,subject_32,NA,0
5,5,4,trial_100,subject_32,NA,0
1,1,5,trial_101,subject_32,NA,0
2,1,5,trial_102,subject_32,NA,0
3,1,5,trial_103,subject_32,NA,0
4,1,5,trial_104,subject_32,NA,0
5,1,5,trial_105,subject_32,NA,0
1,2,5,trial_106,subject_32,NA,0
2,2,5,trial_107,subject_32,NA,0
3,2,5,trial_108,subject_32,NA,0
4,2,5,trial_109,subject_32,NA,0
5,2,5,trial_110,subject_32,NA,0
1,3,5,trial_111,subject_32,NA,0
2,3,5,trial_112,subject_32,NA,0
3,3,5,trial_113,subject_32,NA,0
4,3,5,trial_114,subject_32,NA,0
5,3,5,trial_115,subject_32,NA,0
1,4,5,trial_116,subject_32,NA,0
2,4,5,trial_117,subject_32,NA,0
3,4,5,trial_118,subject_32,NA,0
4,4,5,trial_119,subject_32,NA,0
5,4,5,trial_120,subject_32,NA,0
1,5,5,trial_121,subject_32,NA,0
2,5,5,trial_122,subject_32,NA,0
3,5,5,trial_123,subject_32,NA,0
4,5,5,trial_124,subject_32,NA,0
5,5,5,trial_125,subject_32,NA,0
1,1,1,trial_1,subject_33,NA,1
2,1,1,trial_2,subject_33,NA,1
3,1,1,trial_3,subject_33,NA,0
4,1,1,trial_4,subject_33,NA,0
5,1,1,trial_5,subject_33,NA,0
1,2,1,trial_6,subject_33,NA,0
2,2,1,trial_7,subject_33,NA,0
3,2,1,trial_8,subject_33,NA,1
4,2,1,trial_9,subject_33,NA,0
5,2,1,trial_10,subject_33,NA,0
1,3,1,trial_11,subject_33,NA,0
2,3,1,trial_12,subject_33,NA,0
3,3,1,trial_13,subject_33,NA,0
4,3,1,trial_14,subject_33,NA,0
5,3,1,trial_15,subject_33,NA,0
1,4,1,trial_16,subject_33,NA,0
2,4,1,trial_17,subject_33,NA,0
3,4,1,trial_18,subject_33,NA,0
4,4,1,trial_19,subject_33,NA,0
5,4,1,trial_20,subject_33,NA,0
1,5,1,trial_21,subject_33,NA,0
2,5,1,trial_22,subject_33,NA,0
3,5,1,trial_23,subject_33,NA,0
4,5,1,trial_24,subject_33,NA,0
5,5,1,trial_25,subject_33,NA,0
1,1,2,trial_26,subject_33,NA,0
2,1,2,trial_27,subject_33,NA,0
3,1,2,trial_28,subject_33,NA,0
4,1,2,trial_29,subject_33,NA,0
5,1,2,trial_30,subject_33,NA,0
1,2,2,trial_31,subject_33,NA,0
2,2,2,trial_32,subject_33,NA,0
3,2,2,trial_33,subject_33,NA,0
4,2,2,trial_34,subject_33,NA,0
5,2,2,trial_35,subject_33,NA,0
1,3,2,trial_36,subject_33,NA,0
2,3,2,trial_37,subject_33,NA,0
3,3,2,trial_38,subject_33,NA,0
4,3,2,trial_39,subject_33,NA,0
5,3,2,trial_40,subject_33,NA,1
1,4,2,trial_41,subject_33,NA,0
2,4,2,trial_42,subject_33,NA,0
3,4,2,trial_43,subject_33,NA,0
4,4,2,trial_44,subject_33,NA,0
5,4,2,trial_45,subject_33,NA,0
1,5,2,trial_46,subject_33,NA,0
2,5,2,trial_47,subject_33,NA,0
3,5,2,trial_48,subject_33,NA,0
4,5,2,trial_49,subject_33,NA,0
5,5,2,trial_50,subject_33,NA,0
1,1,3,trial_51,subject_33,NA,0
2,1,3,trial_52,subject_33,NA,1
3,1,3,trial_53,subject_33,NA,0
4,1,3,trial_54,subject_33,NA,0
5,1,3,trial_55,subject_33,NA,0
1,2,3,trial_56,subject_33,NA,0
2,2,3,trial_57,subject_33,NA,0
3,2,3,trial_58,subject_33,NA,0
4,2,3,trial_59,subject_33,NA,0
5,2,3,trial_60,subject_33,NA,0
1,3,3,trial_61,subject_33,NA,0
2,3,3,trial_62,subject_33,NA,0
3,3,3,trial_63,subject_33,NA,0
4,3,3,trial_64,subject_33,NA,0
5,3,3,trial_65,subject_33,NA,0
1,4,3,trial_66,subject_33,NA,0
2,4,3,trial_67,subject_33,NA,0
3,4,3,trial_68,subject_33,NA,0
4,4,3,trial_69,subject_33,NA,0
5,4,3,trial_70,subject_33,NA,0
1,5,3,trial_71,subject_33,NA,0
2,5,3,trial_72,subject_33,NA,0
3,5,3,trial_73,subject_33,NA,0
4,5,3,trial_74,subject_33,NA,0
5,5,3,trial_75,subject_33,NA,0
1,1,4,trial_76,subject_33,NA,0
2,1,4,trial_77,subject_33,NA,0
3,1,4,trial_78,subject_33,NA,0
4,1,4,trial_79,subject_33,NA,0
5,1,4,trial_80,subject_33,NA,0
1,2,4,trial_81,subject_33,NA,0
2,2,4,trial_82,subject_33,NA,0
3,2,4,trial_83,subject_33,NA,0
4,2,4,trial_84,subject_33,NA,0
5,2,4,trial_85,subject_33,NA,0
1,3,4,trial_86,subject_33,NA,0
2,3,4,trial_87,subject_33,NA,0
3,3,4,trial_88,subject_33,NA,0
4,3,4,trial_89,subject_33,NA,0
5,3,4,trial_90,subject_33,NA,0
1,4,4,trial_91,subject_33,NA,0
2,4,4,trial_92,subject_33,NA,0
3,4,4,trial_93,subject_33,NA,0
4,4,4,trial_94,subject_33,NA,0
5,4,4,trial_95,subject_33,NA,0
1,5,4,trial_96,subject_33,NA,0
2,5,4,trial_97,subject_33,NA,0
3,5,4,trial_98,subject_33,NA,0
4,5,4,trial_99,subject_33,NA,0
5,5,4,trial_100,subject_33,NA,0
1,1,5,trial_101,subject_33,NA,0
2,1,5,trial_102,subject_33,NA,0
3,1,5,trial_103,subject_33,NA,0
4,1,5,trial_104,subject_33,NA,0
5,1,5,trial_105,subject_33,NA,0
1,2,5,trial_106,subject_33,NA,0
2,2,5,trial_107,subject_33,NA,0
3,2,5,trial_108,subject_33,NA,0
4,2,5,trial_109,subject_33,NA,0
5,2,5,trial_110,subject_33,NA,0
1,3,5,trial_111,subject_33,NA,0
2,3,5,trial_112,subject_33,NA,0
3,3,5,trial_113,subject_33,NA,0
4,3,5,trial_114,subject_33,NA,0
5,3,5,trial_115,subject_33,NA,0
1,4,5,trial_116,subject_33,NA,0
2,4,5,trial_117,subject_33,NA,0
3,4,5,trial_118,subject_33,NA,0
4,4,5,trial_119,subject_33,NA,0
5,4,5,trial_120,subject_33,NA,0
1,5,5,trial_121,subject_33,NA,0
2,5,5,trial_122,subject_33,NA,0
3,5,5,trial_123,subject_33,NA,0
4,5,5,trial_124,subject_33,NA,0
5,5,5,trial_125,subject_33,NA,0
1,1,1,trial_1,subject_34,NA,0
2,1,1,trial_2,subject_34,NA,0
3,1,1,trial_3,subject_34,NA,1
4,1,1,trial_4,subject_34,NA,0
5,1,1,trial_5,subject_34,NA,0
1,2,1,trial_6,subject_34,NA,0
2,2,1,trial_7,subject_34,NA,0
3,2,1,trial_8,subject_34,NA,1
4,2,1,trial_9,subject_34,NA,0
5,2,1,trial_10,subject_34,NA,0
1,3,1,trial_11,subject_34,NA,0
2,3,1,trial_12,subject_34,NA,0
3,3,1,trial_13,subject_34,NA,0
4,3,1,trial_14,subject_34,NA,0
5,3,1,trial_15,subject_34,NA,1
1,4,1,trial_16,subject_34,NA,0
2,4,1,trial_17,subject_34,NA,0
3,4,1,trial_18,subject_34,NA,0
4,4,1,trial_19,subject_34,NA,0
5,4,1,trial_20,subject_34,NA,0
1,5,1,trial_21,subject_34,NA,0
2,5,1,trial_22,subject_34,NA,0
3,5,1,trial_23,subject_34,NA,0
4,5,1,trial_24,subject_34,NA,0
5,5,1,trial_25,subject_34,NA,0
1,1,2,trial_26,subject_34,NA,0
2,1,2,trial_27,subject_34,NA,0
3,1,2,trial_28,subject_34,NA,1
4,1,2,trial_29,subject_34,NA,0
5,1,2,trial_30,subject_34,NA,0
1,2,2,trial_31,subject_34,NA,0
2,2,2,trial_32,subject_34,NA,0
3,2,2,trial_33,subject_34,NA,0
4,2,2,trial_34,subject_34,NA,0
5,2,2,trial_35,subject_34,NA,0
1,3,2,trial_36,subject_34,NA,0
2,3,2,trial_37,subject_34,NA,0
3,3,2,trial_38,subject_34,NA,0
4,3,2,trial_39,subject_34,NA,0
5,3,2,trial_40,subject_34,NA,0
1,4,2,trial_41,subject_34,NA,0
2,4,2,trial_42,subject_34,NA,0
3,4,2,trial_43,subject_34,NA,0
4,4,2,trial_44,subject_34,NA,0
5,4,2,trial_45,subject_34,NA,0
1,5,2,trial_46,subject_34,NA,0
2,5,2,trial_47,subject_34,NA,0
3,5,2,trial_48,subject_34,NA,0
4,5,2,trial_49,subject_34,NA,0
