Econ,Glob,Loc,subject,trial,item,response_var
5,5,3,trial_75,subject_27,NA,0
1,1,4,trial_76,subject_27,NA,1
2,1,4,trial_77,subject_27,NA,1
3,1,4,trial_78,subject_27,NA,1
4,1,4,trial_79,subject_27,NA,1
5,1,4,trial_80,subject_27,NA,0
1,2,4,trial_81,subject_27,NA,1
2,2,4,trial_82,subject_27,NA,1
3,2,4,trial_83,subject_27,NA,1
4,2,4,trial_84,subject_27,NA,1
5,2,4,trial_85,subject_27,NA,1
1,3,4,trial_86,subject_27,NA,1
2,3,4,trial_87,subject_27,NA,1
3,3,4,trial_88,subject_27,NA,1
4,3,4,trial_89,subject_27,NA,1
5,3,4,trial_90,subject_27,NA,1
1,4,4,trial_91,subject_27,NA,1
2,4,4,trial_92,subject_27,NA,1
3,4,4,trial_93,subject_27,NA,1
4,4,4,trial_94,subject_27,NA,1
5,4,4,trial_95,subject_27,NA,1
1,5,4,trial_96,subject_27,NA,1
2,5,4,trial_97,subject_27,NA,1
3,5,4,trial_98,subject_27,NA,0
4,5,4,trial_99,subject_27,NA,0
5,5,4,trial_100,subject_27,NA,0
1,1,5,trial_101,subject_27,NA,1
2,1,5,trial_102,subject_27,NA,1
3,1,5,trial_103,subject_27,NA,1
4,1,5,trial_104,subject_27,NA,1
5,1,5,trial_105,subject_27,NA,0
1,2,5,trial_106,subject_27,NA,1
2,2,5,trial_107,subject_27,NA,1
3,2,5,trial_108,subject_27,NA,1
4,2,5,trial_109,subject_27,NA,1
5,2,5,trial_110,subject_27,NA,1
1,3,5,trial_111,subject_27,NA,1
2,3,5,trial_112,subject_27,NA,1
3,3,5,trial_113,subject_27,NA,0
4,3,5,trial_114,subject_27,NA,1
5,3,5,trial_115,subject_27,NA,0
1,4,5,trial_116,subject_27,NA,1
2,4,5,trial_117,subject_27,NA,1
3,4,5,trial_118,subject_27,NA,1
4,4,5,trial_119,subject_27,NA,1
5,4,5,trial_120,subject_27,NA,1
1,5,5,trial_121,subject_27,NA,1
2,5,5,trial_122,subject_27,NA,1
3,5,5,trial_123,subject_27,NA,1
4,5,5,trial_124,subject_27,NA,1
5,5,5,trial_125,subject_27,NA,1
1,1,1,trial_1,subject_28,NA,1
2,1,1,trial_2,subject_28,NA,0
3,1,1,trial_3,subject_28,NA,0
4,1,1,trial_4,subject_28,NA,0
5,1,1,trial_5,subject_28,NA,0
1,2,1,trial_6,subject_28,NA,1
2,2,1,trial_7,subject_28,NA,1
3,2,1,trial_8,subject_28,NA,0
4,2,1,trial_9,subject_28,NA,0
5,2,1,trial_10,subject_28,NA,0
1,3,1,trial_11,subject_28,NA,1
2,3,1,trial_12,subject_28,NA,1
3,3,1,trial_13,subject_28,NA,1
4,3,1,trial_14,subject_28,NA,0
5,3,1,trial_15,subject_28,NA,0
1,4,1,trial_16,subject_28,NA,1
2,4,1,trial_17,subject_28,NA,1
3,4,1,trial_18,subject_28,NA,0
4,4,1,trial_19,subject_28,NA,1
5,4,1,trial_20,subject_28,NA,0
1,5,1,trial_21,subject_28,NA,1
2,5,1,trial_22,subject_28,NA,0
3,5,1,trial_23,subject_28,NA,0
4,5,1,trial_24,subject_28,NA,0
5,5,1,trial_25,subject_28,NA,0
1,1,2,trial_26,subject_28,NA,1
2,1,2,trial_27,subject_28,NA,1
3,1,2,trial_28,subject_28,NA,1
4,1,2,trial_29,subject_28,NA,0
5,1,2,trial_30,subject_28,NA,0
1,2,2,trial_31,subject_28,NA,1
2,2,2,trial_32,subject_28,NA,1
3,2,2,trial_33,subject_28,NA,0
4,2,2,trial_34,subject_28,NA,1
5,2,2,trial_35,subject_28,NA,0
1,3,2,trial_36,subject_28,NA,1
2,3,2,trial_37,subject_28,NA,1
3,3,2,trial_38,subject_28,NA,1
4,3,2,trial_39,subject_28,NA,1
5,3,2,trial_40,subject_28,NA,1
1,4,2,trial_41,subject_28,NA,1
2,4,2,trial_42,subject_28,NA,1
3,4,2,trial_43,subject_28,NA,1
4,4,2,trial_44,subject_28,NA,1
5,4,2,trial_45,subject_28,NA,0
1,5,2,trial_46,subject_28,NA,1
2,5,2,trial_47,subject_28,NA,1
3,5,2,trial_48,subject_28,NA,1
4,5,2,trial_49,subject_28,NA,1
5,5,2,trial_50,subject_28,NA,0
1,1,3,trial_51,subject_28,NA,1
2,1,3,trial_52,subject_28,NA,1
3,1,3,trial_53,subject_28,NA,0
4,1,3,trial_54,subject_28,NA,0
5,1,3,trial_55,subject_28,NA,0
1,2,3,trial_56,subject_28,NA,1
2,2,3,trial_57,subject_28,NA,0
3,2,3,trial_58,subject_28,NA,1
4,2,3,trial_59,subject_28,NA,1
5,2,3,trial_60,subject_28,NA,0
1,3,3,trial_61,subject_28,NA,1
2,3,3,trial_62,subject_28,NA,1
3,3,3,trial_63,subject_28,NA,1
4,3,3,trial_64,subject_28,NA,1
5,3,3,trial_65,subject_28,NA,1
1,4,3,trial_66,subject_28,NA,1
2,4,3,trial_67,subject_28,NA,1
3,4,3,trial_68,subject_28,NA,1
4,4,3,trial_69,subject_28,NA,1
5,4,3,trial_70,subject_28,NA,1
1,5,3,trial_71,subject_28,NA,1
2,5,3,trial_72,subject_28,NA,0
3,5,3,trial_73,subject_28,NA,1
4,5,3,trial_74,subject_28,NA,1
5,5,3,trial_75,subject_28,NA,1
1,1,4,trial_76,subject_28,NA,1
2,1,4,trial_77,subject_28,NA,1
3,1,4,trial_78,subject_28,NA,1
4,1,4,trial_79,subject_28,NA,1
5,1,4,trial_80,subject_28,NA,1
1,2,4,trial_81,subject_28,NA,1
2,2,4,trial_82,subject_28,NA,1
3,2,4,trial_83,subject_28,NA,1
4,2,4,trial_84,subject_28,NA,0
5,2,4,trial_85,subject_28,NA,0
1,3,4,trial_86,subject_28,NA,1
2,3,4,trial_87,subject_28,NA,1
3,3,4,trial_88,subject_28,NA,1
4,3,4,trial_89,subject_28,NA,0
5,3,4,trial_90,subject_28,NA,1
1,4,4,trial_91,subject_28,NA,1
2,4,4,trial_92,subject_28,NA,1
3,4,4,trial_93,subject_28,NA,1
4,4,4,trial_94,subject_28,NA,1
5,4,4,trial_95,subject_28,NA,1
1,5,4,trial_96,subject_28,NA,1
2,5,4,trial_97,subject_28,NA,1
3,5,4,trial_98,subject_28,NA,1
4,5,4,trial_99,subject_28,NA,1
5,5,4,trial_100,subject_28,NA,1
1,1,5,trial_101,subject_28,NA,1
2,1,5,trial_102,subject_28,NA,1
3,1,5,trial_103,subject_28,NA,1
4,1,5,trial_104,subject_28,NA,1
5,1,5,trial_105,subject_28,NA,1
1,2,5,trial_106,subject_28,NA,1
2,2,5,trial_107,subject_28,NA,1
3,2,5,trial_108,subject_28,NA,1
4,2,5,trial_109,subject_28,NA,1
5,2,5,trial_110,subject_28,NA,1
1,3,5,trial_111,subject_28,NA,1
2,3,5,trial_112,subject_28,NA,1
3,3,5,trial_113,subject_28,NA,1
4,3,5,trial_114,subject_28,NA,1
5,3,5,trial_115,subject_28,NA,1
1,4,5,trial_116,subject_28,NA,1
2,4,5,trial_117,subject_28,NA,1
3,4,5,trial_118,subject_28,NA,1
4,4,5,trial_119,subject_28,NA,1
5,4,5,trial_120,subject_28,NA,1
1,5,5,trial_121,subject_28,NA,1
2,5,5,trial_122,subject_28,NA,1
3,5,5,trial_123,subject_28,NA,1
4,5,5,trial_124,subject_28,NA,1
5,5,5,trial_125,subject_28,NA,1
1,1,1,trial_1,subject_29,NA,1
2,1,1,trial_2,subject_29,NA,0
3,1,1,trial_3,subject_29,NA,1
4,1,1,trial_4,subject_29,NA,0
5,1,1,trial_5,subject_29,NA,0
1,2,1,trial_6,subject_29,NA,1
2,2,1,trial_7,subject_29,NA,1
3,2,1,trial_8,subject_29,NA,0
4,2,1,trial_9,subject_29,NA,0
5,2,1,trial_10,subject_29,NA,0
1,3,1,trial_11,subject_29,NA,1
2,3,1,trial_12,subject_29,NA,1
3,3,1,trial_13,subject_29,NA,0
4,3,1,trial_14,subject_29,NA,0
5,3,1,trial_15,subject_29,NA,0
1,4,1,trial_16,subject_29,NA,0
2,4,1,trial_17,subject_29,NA,1
3,4,1,trial_18,subject_29,NA,0
4,4,1,trial_19,subject_29,NA,0
5,4,1,trial_20,subject_29,NA,0
1,5,1,trial_21,subject_29,NA,1
2,5,1,trial_22,subject_29,NA,0
3,5,1,trial_23,subject_29,NA,1
4,5,1,trial_24,subject_29,NA,0
5,5,1,trial_25,subject_29,NA,0
1,1,2,trial_26,subject_29,NA,1
2,1,2,trial_27,subject_29,NA,1
3,1,2,trial_28,subject_29,NA,1
4,1,2,trial_29,subject_29,NA,0
5,1,2,trial_30,subject_29,NA,0
1,2,2,trial_31,subject_29,NA,1
2,2,2,trial_32,subject_29,NA,1
3,2,2,trial_33,subject_29,NA,1
4,2,2,trial_34,subject_29,NA,0
5,2,2,trial_35,subject_29,NA,0
1,3,2,trial_36,subject_29,NA,1
2,3,2,trial_37,subject_29,NA,1
3,3,2,trial_38,subject_29,NA,1
4,3,2,trial_39,subject_29,NA,1
5,3,2,trial_40,subject_29,NA,0
1,4,2,trial_41,subject_29,NA,1
2,4,2,trial_42,subject_29,NA,1
3,4,2,trial_43,subject_29,NA,1
4,4,2,trial_44,subject_29,NA,0
5,4,2,trial_45,subject_29,NA,0
1,5,2,trial_46,subject_29,NA,1
2,5,2,trial_47,subject_29,NA,1
3,5,2,trial_48,subject_29,NA,0
4,5,2,trial_49,subject_29,NA,0
5,5,2,trial_50,subject_29,NA,1
1,1,3,trial_51,subject_29,NA,1
2,1,3,trial_52,subject_29,NA,1
3,1,3,trial_53,subject_29,NA,1
4,1,3,trial_54,subject_29,NA,0
5,1,3,trial_55,subject_29,NA,1
1,2,3,trial_56,subject_29,NA,1
2,2,3,trial_57,subject_29,NA,1
3,2,3,trial_58,subject_29,NA,0
4,2,3,trial_59,subject_29,NA,0
5,2,3,trial_60,subject_29,NA,0
1,3,3,trial_61,subject_29,NA,1
2,3,3,trial_62,subject_29,NA,1
3,3,3,trial_63,subject_29,NA,1
4,3,3,trial_64,subject_29,NA,0
5,3,3,trial_65,subject_29,NA,0
1,4,3,trial_66,subject_29,NA,1
2,4,3,trial_67,subject_29,NA,1
3,4,3,trial_68,subject_29,NA,1
4,4,3,trial_69,subject_29,NA,0
5,4,3,trial_70,subject_29,NA,0
1,5,3,trial_71,subject_29,NA,1
2,5,3,trial_72,subject_29,NA,0
3,5,3,trial_73,subject_29,NA,1
4,5,3,trial_74,subject_29,NA,0
5,5,3,trial_75,subject_29,NA,0
1,1,4,trial_76,subject_29,NA,1
2,1,4,trial_77,subject_29,NA,1
3,1,4,trial_78,subject_29,NA,1
4,1,4,trial_79,subject_29,NA,1
5,1,4,trial_80,subject_29,NA,1
1,2,4,trial_81,subject_29,NA,1
2,2,4,trial_82,subject_29,NA,1
3,2,4,trial_83,subject_29,NA,1
4,2,4,trial_84,subject_29,NA,0
5,2,4,trial_85,subject_29,NA,1
1,3,4,trial_86,subject_29,NA,1
2,3,4,trial_87,subject_29,NA,1
3,3,4,trial_88,subject_29,NA,1
4,3,4,trial_89,subject_29,NA,1
5,3,4,trial_90,subject_29,NA,1
1,4,4,trial_91,subject_29,NA,1
2,4,4,trial_92,subject_29,NA,1
3,4,4,trial_93,subject_29,NA,0
4,4,4,trial_94,subject_29,NA,1
5,4,4,trial_95,subject_29,NA,0
1,5,4,trial_96,subject_29,NA,1
2,5,4,trial_97,subject_29,NA,1
3,5,4,trial_98,subject_29,NA,0
4,5,4,trial_99,subject_29,NA,1
5,5,4,trial_100,subject_29,NA,1
1,1,5,trial_101,subject_29,NA,1
2,1,5,trial_102,subject_29,NA,1
3,1,5,trial_103,subject_29,NA,1
4,1,5,trial_104,subject_29,NA,1
5,1,5,trial_105,subject_29,NA,1
1,2,5,trial_106,subject_29,NA,1
2,2,5,trial_107,subject_29,NA,1
3,2,5,trial_108,subject_29,NA,1
4,2,5,trial_109,subject_29,NA,1
5,2,5,trial_110,subject_29,NA,1
1,3,5,trial_111,subject_29,NA,1
2,3,5,trial_112,subject_29,NA,1
3,3,5,trial_113,subject_29,NA,1
4,3,5,trial_114,subject_29,NA,1
5,3,5,trial_115,subject_29,NA,1
1,4,5,trial_116,subject_29,NA,1
2,4,5,trial_117,subject_29,NA,1
3,4,5,trial_118,subject_29,NA,1
4,4,5,trial_119,subject_29,NA,1
5,4,5,trial_120,subject_29,NA,0
1,5,5,trial_121,subject_29,NA,1
2,5,5,trial_122,subject_29,NA,1
3,5,5,trial_123,subject_29,NA,1
4,5,5,trial_124,subject_29,NA,1
5,5,5,trial_125,subject_29,NA,1
1,1,1,trial_1,subject_30,NA,1
2,1,1,trial_2,subject_30,NA,1
3,1,1,trial_3,subject_30,NA,0
4,1,1,trial_4,subject_30,NA,1
5,1,1,trial_5,subject_30,NA,0
1,2,1,trial_6,subject_30,NA,1
2,2,1,trial_7,subject_30,NA,1
3,2,1,trial_8,subject_30,NA,1
4,2,1,trial_9,subject_30,NA,0
5,2,1,trial_10,subject_30,NA,0
1,3,1,trial_11,subject_30,NA,1
2,3,1,trial_12,subject_30,NA,1
3,3,1,trial_13,subject_30,NA,0
4,3,1,trial_14,subject_30,NA,0
5,3,1,trial_15,subject_30,NA,0
1,4,1,trial_16,subject_30,NA,1
2,4,1,trial_17,subject_30,NA,1
3,4,1,trial_18,subject_30,NA,0
4,4,1,trial_19,subject_30,NA,0
5,4,1,trial_20,subject_30,NA,0
1,5,1,trial_21,subject_30,NA,0
2,5,1,trial_22,subject_30,NA,1
3,5,1,trial_23,subject_30,NA,1
4,5,1,trial_24,subject_30,NA,0
5,5,1,trial_25,subject_30,NA,0
1,1,2,trial_26,subject_30,NA,1
2,1,2,trial_27,subject_30,NA,1
3,1,2,trial_28,subject_30,NA,0
4,1,2,trial_29,subject_30,NA,1
5,1,2,trial_30,subject_30,NA,0
1,2,2,trial_31,subject_30,NA,1
2,2,2,trial_32,subject_30,NA,0
3,2,2,trial_33,subject_30,NA,1
4,2,2,trial_34,subject_30,NA,1
5,2,2,trial_35,subject_30,NA,0
1,3,2,trial_36,subject_30,NA,1
2,3,2,trial_37,subject_30,NA,0
3,3,2,trial_38,subject_30,NA,0
4,3,2,trial_39,subject_30,NA,1
5,3,2,trial_40,subject_30,NA,0
1,4,2,trial_41,subject_30,NA,1
2,4,2,trial_42,subject_30,NA,1
3,4,2,trial_43,subject_30,NA,1
4,4,2,trial_44,subject_30,NA,0
5,4,2,trial_45,subject_30,NA,0
1,5,2,trial_46,subject_30,NA,1
2,5,2,trial_47,subject_30,NA,0
3,5,2,trial_48,subject_30,NA,1
4,5,2,trial_49,subject_30,NA,1
5,5,2,trial_50,subject_30,NA,0
1,1,3,trial_51,subject_30,NA,1
2,1,3,trial_52,subject_30,NA,1
3,1,3,trial_53,subject_30,NA,1
4,1,3,trial_54,subject_30,NA,1
5,1,3,trial_55,subject_30,NA,0
1,2,3,trial_56,subject_30,NA,1
2,2,3,trial_57,subject_30,NA,1
3,2,3,trial_58,subject_30,NA,1
4,2,3,trial_59,subject_30,NA,0
5,2,3,trial_60,subject_30,NA,0
1,3,3,trial_61,subject_30,NA,1
2,3,3,trial_62,subject_30,NA,1
3,3,3,trial_63,subject_30,NA,0
4,3,3,trial_64,subject_30,NA,0
5,3,3,trial_65,subject_30,NA,0
1,4,3,trial_66,subject_30,NA,1
2,4,3,trial_67,subject_30,NA,1
3,4,3,trial_68,subject_30,NA,1
4,4,3,trial_69,subject_30,NA,0
5,4,3,trial_70,subject_30,NA,0
1,5,3,trial_71,subject_30,NA,1
2,5,3,trial_72,subject_30,NA,0
3,5,3,trial_73,subject_30,NA,0
4,5,3,trial_74,subject_30,NA,1
5,5,3,trial_75,subject_30,NA,0
1,1,4,trial_76,subject_30,NA,1
2,1,4,trial_77,subject_30,NA,1
3,1,4,trial_78,subject_30,NA,1
4,1,4,trial_79,subject_30,NA,1
5,1,4,trial_80,subject_30,NA,1
1,2,4,trial_81,subject_30,NA,1
2,2,4,trial_82,subject_30,NA,1
3,2,4,trial_83,subject_30,NA,1
4,2,4,trial_84,subject_30,NA,1
5,2,4,trial_85,subject_30,NA,0
1,3,4,trial_86,subject_30,NA,1
2,3,4,trial_87,subject_30,NA,1
3,3,4,trial_88,subject_30,NA,1
4,3,4,trial_89,subject_30,NA,1
5,3,4,trial_90,subject_30,NA,1
1,4,4,trial_91,subject_30,NA,1
2,4,4,trial_92,subject_30,NA,1
3,4,4,trial_93,subject_30,NA,0
4,4,4,trial_94,subject_30,NA,1
5,4,4,trial_95,subject_30,NA,0
1,5,4,trial_96,subject_30,NA,1
2,5,4,trial_97,subject_30,NA,1
3,5,4,trial_98,subject_30,NA,1
4,5,4,trial_99,subject_30,NA,0
5,5,4,trial_100,subject_30,NA,1
1,1,5,trial_101,subject_30,NA,1
2,1,5,trial_102,subject_30,NA,1
3,1,5,trial_103,subject_30,NA,1
4,1,5,trial_104,subject_30,NA,1
5,1,5,trial_105,subject_30,NA,1
1,2,5,trial_106,subject_30,NA,1
2,2,5,trial_107,subject_30,NA,1
3,2,5,trial_108,subject_30,NA,0
4,2,5,trial_109,subject_30,NA,1
5,2,5,trial_110,subject_30,NA,1
1,3,5,trial_111,subject_30,NA,1
2,3,5,trial_112,subject_30,NA,1
3,3,5,trial_113,subject_30,NA,1
4,3,5,trial_114,subject_30,NA,1
5,3,5,trial_115,subject_30,NA,1
1,4,5,trial_116,subject_30,NA,1
2,4,5,trial_117,subject_30,NA,1
3,4,5,trial_118,subject_30,NA,1
4,4,5,trial_119,subject_30,NA,1
5,4,5,trial_120,subject_30,NA,1
1,5,5,trial_121,subject_30,NA,1
2,5,5,trial_122,subject_30,NA,1
3,5,5,trial_123,subject_30,NA,1
4,5,5,trial_124,subject_30,NA,0
5,5,5,trial_125,subject_30,NA,1
