subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_2,trial_42,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,0
subject_3,trial_42,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_4,trial_42,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_5,trial_42,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_6,trial_42,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_7,trial_42,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_8,trial_42,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,0
subject_9,trial_42,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_10,trial_42,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_11,trial_42,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_12,trial_42,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_13,trial_42,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,0
subject_14,trial_42,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_15,trial_42,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_16,trial_42,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,0
subject_17,trial_42,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_18,trial_42,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_19,trial_42,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_20,trial_42,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_21,trial_42,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_22,trial_42,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
subject_23,trial_42,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_24,trial_42,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,0
subject_25,trial_42,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,0
subject_26,trial_42,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_27,trial_42,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_28,trial_42,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_29,trial_42,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_30,trial_42,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,0
subject_1,trial_43,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_2,trial_43,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_3,trial_43,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_4,trial_43,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_5,trial_43,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_6,trial_43,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_7,trial_43,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_8,trial_43,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_9,trial_43,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_10,trial_43,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
subject_11,trial_43,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_12,trial_43,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_13,trial_43,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_14,trial_43,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_15,trial_43,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_16,trial_43,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_17,trial_43,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_18,trial_43,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_19,trial_43,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_20,trial_43,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_21,trial_43,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_22,trial_43,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_23,trial_43,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,0
subject_24,trial_43,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_25,trial_43,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_26,trial_43,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_27,trial_43,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_28,trial_43,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_29,trial_43,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_30,trial_43,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,0
subject_1,trial_44,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_2,trial_44,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_3,trial_44,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_4,trial_44,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_5,trial_44,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_6,trial_44,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_7,trial_44,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_8,trial_44,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_9,trial_44,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_10,trial_44,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_11,trial_44,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_12,trial_44,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_13,trial_44,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_14,trial_44,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_15,trial_44,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_16,trial_44,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_17,trial_44,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_18,trial_44,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_19,trial_44,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_20,trial_44,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_21,trial_44,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_22,trial_44,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_23,trial_44,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_24,trial_44,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_25,trial_44,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,0
subject_26,trial_44,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_27,trial_44,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,0
subject_28,trial_44,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_29,trial_44,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_30,trial_44,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,0
subject_1,trial_45,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_2,trial_45,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_3,trial_45,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_4,trial_45,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_5,trial_45,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_6,trial_45,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_7,trial_45,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_8,trial_45,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_9,trial_45,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_10,trial_45,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_11,trial_45,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_12,trial_45,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_13,trial_45,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_14,trial_45,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_15,trial_45,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_16,trial_45,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_17,trial_45,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_18,trial_45,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_19,trial_45,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_20,trial_45,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_21,trial_45,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_22,trial_45,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_23,trial_45,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_24,trial_45,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,0
subject_25,trial_45,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_26,trial_45,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_27,trial_45,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_28,trial_45,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_29,trial_45,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,0
subject_30,trial_45,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,0
subject_1,trial_46,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_2,trial_46,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_3,trial_46,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_4,trial_46,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_5,trial_46,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_6,trial_46,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_7,trial_46,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_8,trial_46,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_9,trial_46,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_10,trial_46,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_11,trial_46,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_12,trial_46,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_13,trial_46,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_14,trial_46,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_15,trial_46,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,0
subject_16,trial_46,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_17,trial_46,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_18,trial_46,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_19,trial_46,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_20,trial_46,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_21,trial_46,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_22,trial_46,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_23,trial_46,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_24,trial_46,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_25,trial_46,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_26,trial_46,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_27,trial_46,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_28,trial_46,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_29,trial_46,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_30,trial_46,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_1,trial_47,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_2,trial_47,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_3,trial_47,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,0
subject_4,trial_47,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_5,trial_47,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_6,trial_47,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_7,trial_47,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_8,trial_47,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
subject_9,trial_47,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_10,trial_47,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_11,trial_47,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_12,trial_47,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,0
subject_13,trial_47,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,0
subject_14,trial_47,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_15,trial_47,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_16,trial_47,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_17,trial_47,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
subject_18,trial_47,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,0
subject_19,trial_47,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,0
subject_20,trial_47,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_21,trial_47,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,0
subject_22,trial_47,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,0
subject_23,trial_47,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_24,trial_47,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_25,trial_47,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_26,trial_47,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_27,trial_47,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_28,trial_47,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_29,trial_47,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_30,trial_47,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_1,trial_48,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_2,trial_48,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_3,trial_48,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_4,trial_48,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,0
subject_5,trial_48,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_6,trial_48,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_7,trial_48,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_8,trial_48,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_9,trial_48,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_10,trial_48,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_11,trial_48,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_12,trial_48,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_13,trial_48,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_14,trial_48,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,0
subject_15,trial_48,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_16,trial_48,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_17,trial_48,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_18,trial_48,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_19,trial_48,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_20,trial_48,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_21,trial_48,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_22,trial_48,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_23,trial_48,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_24,trial_48,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_25,trial_48,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_26,trial_48,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_27,trial_48,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_28,trial_48,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_29,trial_48,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_30,trial_48,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_1,trial_49,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_2,trial_49,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_3,trial_49,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_4,trial_49,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_5,trial_49,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_6,trial_49,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_7,trial_49,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
subject_8,trial_49,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_9,trial_49,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_10,trial_49,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_11,trial_49,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_12,trial_49,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_13,trial_49,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_14,trial_49,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_15,trial_49,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_16,trial_49,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_17,trial_49,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_18,trial_49,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_19,trial_49,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_20,trial_49,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,0
subject_21,trial_49,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_22,trial_49,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_23,trial_49,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_24,trial_49,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_25,trial_49,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_26,trial_49,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_27,trial_49,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,0
subject_28,trial_49,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_29,trial_49,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_30,trial_49,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_1,trial_50,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
